"Symbol","ListedDate","ReturnRate"
"300896","2020-09-28","1.875624"
"300897","2020-09-28","0.747759"
"300898","2020-10-16","4.765306"
"300899","2020-10-16","2.192796"
"300900","2020-10-29","3.045327"
"300901","2020-10-29","3.612723"
"300902","2020-10-29","3.018205"
"300903","2020-11-05","3.427259"
"300905","2020-11-05","1.069343"
"300906","2020-11-05","1.487888"
"300907","2020-11-18","3.196503"
"300908","2020-11-23","2.039758"
"300909","2020-11-18","2.049374"
"300910","2020-11-27","2.403833"
"300911","2020-12-03","1.632033"
"300912","2020-12-07","2.577185"
"300913","2020-12-07","2.180924"
"300915","2020-12-02","1.049122"
"300916","2020-12-02","1.916667"
"300917","2020-12-21","1.534611"
"300918","2020-12-22","2.541247"
"300919","2020-12-23","2.455285"
"300920","2020-12-25","0.665800"
"300921","2020-12-22","0.886908"
"300922","2020-12-25","1.323988"
"300923","2020-12-24","0.763083"
"300925","2020-12-30","1.639940"
"300926","2021-01-07","1.894981"
"300927","2021-01-07","2.079164"
"300928","2021-01-06","1.287254"
"300929","2021-01-20","2.431146"
"300930","2021-01-21","1.782609"
"300931","2021-01-21","2.758701"
"300932","2021-01-22","1.177400"
"300933","2021-01-22","2.845697"
"300935","2021-01-20","1.887992"
"300936","2021-01-26","1.196117"
"300937","2021-01-27","2.260408"
"300938","2021-01-27","0.480687"
"300939","2021-01-28","0.674018"
"300940","2021-02-03","7.309561"
"300941","2021-02-09","1.794932"
"300942","2021-02-09","5.787194"
"300943","2021-02-10","2.697651"
"300945","2021-02-10","3.807018"
"300946","2021-02-08","3.808149"
"300947","2021-02-10","0.688362"
"300999","2020-10-15","1.178988"
"600000","1999-11-10","1.775000"
"600001","1998-01-22","0.054667"
"600002","1998-04-08","0.050000"
"600003","1999-08-10","0.705000"
"600004","2003-04-28","0.488095"
"600005","1999-08-03","0.130233"
"600006","1999-07-27","0.313725"
"600007","1999-03-12","0.071429"
"600008","2000-04-27","0.939866"
"600009","1998-02-18","0.411856"
"600010","2001-03-09","0.235521"
"600011","2001-12-06","0.715723"
"600012","2003-01-07","0.968182"
"600015","2003-09-12","0.276786"
"600016","2000-12-19","0.572881"
"600017","2006-10-17","0.372340"
"600018","2000-07-19","0.669449"
"600018","2006-10-26","0.032698"
"600019","2000-12-12","0.456938"
"600020","2003-08-08","0.198113"
"600021","2003-10-29","0.494828"
"600022","2004-06-29","0.001572"
"600023","2013-12-19","0.605787"
"600025","2017-12-15","0.437788"
"600026","2002-05-23","0.881356"
"600027","2005-02-03","0.789683"
"600028","2001-08-08","0.033175"
"600029","2003-07-25","0.437037"
"600030","2003-01-06","0.113333"
"600031","2003-07-03","0.368895"
"600033","2001-02-09","0.328829"
"600035","2004-03-10","1.030000"
"600036","2002-04-09","0.460274"
"600037","2001-02-08","0.835484"
"600038","2000-12-18","1.393631"
"600039","2003-03-25","0.320233"
"600048","2006-07-31","0.448746"
"600050","2002-10-09","0.247826"
"600051","1997-04-10","1.629881"
"600052","1997-04-15","2.364912"
"600053","1997-04-18","1.367857"
"600054","1997-05-06","2.561462"
"600055","1997-05-19","1.653396"
"600056","1997-05-15","2.133903"
"600057","1997-06-04","3.345372"
"600058","1997-05-28","1.232394"
"600059","1997-05-16","1.941176"
"600060","1997-04-22","1.783439"
"600061","1997-05-19","1.387097"
"600062","1997-05-22","1.070254"
"600063","1997-05-28","1.419512"
"600064","1997-05-06","2.590561"
"600065","1997-05-23","1.510638"
"600066","1997-05-08","1.676923"
"600067","1997-05-08","14.010000"
"600068","1997-05-26","1.633333"
"600069","1997-04-30","2.502165"
"600070","1997-06-04","3.946950"
"600071","1997-05-28","1.857143"
"600072","1997-06-03","2.569832"
"600073","1997-07-04","0.712500"
"600074","1997-06-23","0.809955"
"600075","1997-06-17","1.174579"
"600076","1997-05-26","2.500000"
"600077","1997-05-20","2.040541"
"600078","1997-06-27","1.301724"
"600079","1997-06-06","2.505747"
"600080","1997-06-12","1.172078"
"600081","1997-07-03","0.945695"
"600082","1997-06-20","1.104247"
"600083","1997-06-06","1.289256"
"600084","1997-07-11","0.940051"
"600085","1997-06-25","1.432203"
"600086","1997-06-06","1.470199"
"600087","1997-06-12","1.112397"
"600088","1997-06-16","1.464151"
"600089","1997-06-18","1.427746"
"600090","1997-06-16","1.864198"
"600091","1997-07-04","0.666667"
"600092","1997-06-26","1.860000"
"600093","1997-06-26","0.832298"
"600094","1997-07-03","0.548295"
"600095","1997-07-08","0.929066"
"600096","1997-07-09","0.307568"
"600097","1997-06-19","1.155825"
"600098","1997-07-18","1.077510"
"600099","1997-07-04","1.044335"
"600100","1997-06-27","3.094203"
"600101","1997-06-27","21.300000"
"600102","1997-08-28","0.597325"
"600103","1997-07-03","0.658824"
"600104","1997-11-25","0.837607"
"600105","1997-09-29","0.704225"
"600106","1997-06-18","1.111111"
"600107","1997-11-06","1.449383"
"600108","1997-08-18","0.400990"
"600109","1997-08-07","2.954545"
"600110","1997-10-07","0.595745"
"600111","1997-09-24","0.799097"
"600112","1997-11-27","0.937355"
"600113","1997-10-21","1.066087"
"600114","2004-05-11","0.454000"
"600115","1997-11-05","1.991837"
"600116","1997-08-04","1.239812"
"600117","1997-10-15","0.358621"
"600118","1997-09-08","1.295455"
"600119","1998-01-15","1.556723"
"600120","1997-12-01","2.066138"
"600121","1998-01-07","1.200000"
"600122","1998-04-20","2.756430"
"600123","1998-12-17","0.669903"
"600125","1998-05-11","2.412281"
"600126","1998-03-11","0.066667"
"600127","1998-05-06","2.216981"
"600128","1997-09-01","0.887740"
"600129","1997-11-18","0.992857"
"600130","2000-07-06","1.190625"
"600131","1998-04-02","1.980952"
"600132","1997-10-30","1.187726"
"600133","1998-02-12","2.442222"
"600135","1998-01-22","0.914330"
"600136","1998-03-03","1.548204"
"600137","1998-04-16","17.450000"
"600138","1997-12-03","0.719939"
"600139","1998-02-25","5.510000"
"600141","1999-06-16","1.425532"
"600143","2004-06-23","0.487649"
"600145","1999-09-23","1.310000"
"600146","1999-07-07","1.410127"
"600148","1998-05-20","1.777778"
"600149","1999-10-14","0.624088"
"600150","1998-05-20","0.997389"
"600151","1998-06-05","1.732639"
"600152","1998-06-09","1.462222"
"600153","1998-06-16","1.444260"
"600155","1998-09-18","1.538000"
"600156","1998-05-27","1.222011"
"600157","1998-05-13","26.750000"
"600158","1998-03-27","1.705172"
"600159","1998-05-26","2.032345"
"600160","1998-06-26","1.073043"
"600161","1998-06-16","4.294840"
"600162","1998-06-09","1.450000"
"600163","1998-06-02","0.860465"
"600165","1998-05-29","1.234000"
"600166","1998-06-02","1.382353"
"600167","1999-01-28","0.237643"
"600168","1998-04-27","1.544139"
"600169","1998-09-04","0.554479"
"600170","1998-06-23","0.811094"
"600171","1998-09-24","1.618683"
"600172","1998-11-26","1.406250"
"600173","1999-04-15","0.420814"
"600175","1999-04-08","0.840909"
"600176","1999-04-22","0.878689"
"600177","1998-11-19","1.380952"
"600178","1998-10-14","0.507143"
"600179","1998-11-04","0.468031"
"600180","1998-07-03","2.246154"
"600181","1998-09-28","1.801252"
"600182","1999-05-07","0.592262"
"600183","1998-10-28","0.767943"
"600184","2003-11-06","0.744300"
"600185","1999-06-11","2.967949"
"600186","1998-08-25","0.457917"
"600187","1998-11-11","1.754923"
"600188","1998-07-01","1.281899"
"600189","1998-10-07","0.517757"
"600190","1999-06-09","1.239506"
"600191","1998-12-10","0.760465"
"600192","1998-12-24","0.707182"
"600193","1999-05-27","1.559561"
"600195","1999-01-07","0.652866"
"600196","1998-08-07","2.454545"
"600197","1999-09-16","1.268371"
"600198","1998-10-21","1.943144"
"600199","1998-08-12","0.980702"
"600200","1999-04-01","0.935484"
"600201","1999-01-15","1.098097"
"600202","1999-06-03","1.203947"
"600203","1999-05-14","0.530184"
"600205","1999-06-30","1.289398"
"600206","1999-03-19","1.617096"
"600207","1999-07-14","0.604167"
"600208","1999-06-23","2.642000"
"600209","1999-03-25","0.442879"
"600210","1999-08-24","0.880102"
"600211","1999-07-21","2.833333"
"600212","1999-08-17","1.038333"
"600213","1999-08-31","0.755486"
"600215","1999-09-09","0.956842"
"600216","1999-10-21","1.513566"
"600217","1999-12-16","0.352542"
"600218","1998-12-03","0.830986"
"600219","1999-12-23","0.207447"
"600220","1999-09-27","0.748748"
"600221","1999-11-25","0.304348"
"600222","1999-11-05","1.547546"
"600223","2000-01-13","0.702941"
"600225","2000-01-27","1.532075"
"600226","1999-11-16","1.231027"
"600227","2000-02-21","0.576389"
"600228","1999-01-19","0.602679"
"600229","2000-03-09","1.666667"
"600230","2000-04-06","1.504525"
"600231","2000-05-11","0.609319"
"600232","2000-06-02","1.916667"
"600233","2000-06-08","1.310000"
"600234","2000-06-15","2.449016"
"600235","2000-06-15","1.213396"
"600236","2000-03-23","1.847114"
"600237","2000-06-09","2.095300"
"600238","2000-01-20","1.731707"
"600239","1999-12-02","2.310662"
"600240","2000-06-28","1.007500"
"600241","2000-11-28","2.219373"
"600242","2000-12-07","2.122807"
"600243","2000-11-20","3.395604"
"600246","2000-09-22","1.858824"
"600247","2000-11-23","4.041667"
"600248","2000-06-22","1.703125"
"600249","2004-01-30","0.190685"
"600250","2001-03-06","1.115764"
"600251","2003-06-09","0.871304"
"600252","2000-11-30","2.459048"
"600253","2000-12-27","1.419355"
"600255","2000-11-22","2.040833"
"600256","2000-05-26","2.287879"
"600257","2000-06-12","1.004494"
"600258","2000-06-01","2.669506"
"600259","2000-05-25","2.556818"
"600260","2000-07-06","1.413502"
"600261","2000-07-20","1.020042"
"600262","2000-06-30","0.856250"
"600263","2000-07-25","0.863014"
"600265","2000-08-25","3.447013"
"600266","1999-02-03","0.103203"
"600267","2000-07-25","1.219780"
"600268","1999-11-18","2.042929"
"600269","2000-05-18","0.618182"
"600270","2000-12-28","0.881119"
"600271","2003-07-11","0.264323"
"600272","2001-02-28","0.643750"
"600273","2003-06-27","0.457557"
"600275","2000-08-10","1.465714"
"600276","2000-10-18","1.312187"
"600277","2000-07-25","1.015766"
"600278","2000-07-12","1.988800"
"600279","2000-07-31","0.847896"
"600280","2000-09-26","1.578616"
"600281","2000-11-09","1.554545"
"600282","2000-09-19","0.379257"
"600283","2000-10-18","1.008333"
"600284","2004-03-16","1.270103"
"600285","2000-10-18","1.239759"
"600286","1999-12-09","1.676786"
"600287","2000-09-01","1.803030"
"600288","2000-11-29","3.072222"
"600289","2000-07-20","2.484101"
"600290","2000-11-06","4.052083"
"600291","2000-07-31","0.998433"
"600292","2000-11-01","1.876667"
"600293","2000-09-19","0.972289"
"600295","2001-04-26","0.323214"
"600296","2000-07-19","0.828125"
"600297","2000-11-16","2.096939"
"600298","2000-08-18","1.599327"
"600299","2000-04-20","1.421217"
"600300","2000-06-30","0.698444"
"600301","2000-07-12","1.722581"
"600302","2000-12-13","1.319735"
"600303","2000-12-26","1.117045"
"600305","2001-02-06","1.242254"
"600306","2000-12-26","1.709507"
"600307","2000-12-20","0.218182"
"600308","2000-09-28","0.418197"
"600309","2001-01-05","1.748227"
"600310","2001-02-28","1.011364"
"600311","2001-06-26","1.384884"
"600312","2001-02-21","0.562249"
"600313","2001-01-19","1.261905"
"600315","2001-03-15","0.851852"
"600316","2000-12-15","0.495327"
"600317","2002-01-31","0.876271"
"600318","2000-12-08","1.468627"
"600319","2001-03-26","0.791304"
"600320","2000-12-21","0.368367"
"600321","2001-05-24","1.100163"
"600322","2001-09-10","1.336000"
"600323","2000-12-25","0.989521"
"600325","2004-02-25","0.981508"
"600326","2001-01-16","1.764535"
"600327","2002-06-25","0.913830"
"600328","2000-12-22","1.105330"
"600329","2001-06-06","1.800000"
"600330","2001-01-18","2.081201"
"600331","2001-12-20","0.628540"
"600332","2001-02-06","0.500000"
"600333","2000-12-11","1.478333"
"600335","2001-03-05","2.045000"
"600336","2000-12-29","0.604396"
"600337","2000-11-27","1.368220"
"600338","2000-12-27","1.159509"
"600339","2000-12-25","2.163462"
"600340","2003-12-30","0.221918"
"600343","2003-04-08","2.279891"
"600345","2000-12-22","4.767726"
"600346","2001-08-20","2.554104"
"600348","2003-08-21","0.107317"
"600350","2002-03-18","0.738462"
"600351","2002-09-26","2.239583"
"600352","2003-08-01","0.316099"
"600353","2002-11-20","1.170513"
"600354","2004-01-15","0.964789"
"600355","2002-06-13","0.645241"
"600356","2001-04-19","3.084626"
"600357","2002-09-06","0.705556"
"600358","2000-09-22","1.883959"
"600359","1999-04-29","0.898964"
"600360","2001-03-16","1.813539"
"600361","2001-11-29","1.189873"
"600362","2002-01-11","1.030837"
"600363","2001-03-29","2.603604"
"600365","2001-01-15","1.040960"
"600366","2000-10-30","1.611379"
"600367","2001-03-20","1.994471"
"600368","2000-12-21","1.054745"
"600369","2001-01-09","1.472492"
"600370","2003-03-06","0.482940"
"600371","2002-09-16","3.582133"
"600372","2001-07-06","0.902473"
"600373","2002-03-04","3.115672"
"600375","2003-04-01","1.636364"
"600376","2001-03-12","1.788462"
"600377","2001-01-16","0.766667"
"600378","2001-01-11","3.238602"
"600379","2002-01-16","3.050725"
"600380","2001-06-08","0.685081"
"600381","2001-05-08","2.931338"
"600382","2001-01-18","1.447273"
"600383","2001-04-12","1.855626"
"600385","2001-07-23","12.788462"
"600386","2001-02-16","0.463710"
"600387","2004-02-18","1.486538"
"600388","2000-12-29","2.173611"
"600389","2001-01-10","2.062857"
"600390","2001-01-15","1.611741"
"600391","2001-12-12","2.595745"
"600392","2003-05-29","0.949640"
"600393","2001-03-19","-0.811111"
"600395","2001-05-31","1.041667"
"600396","2001-03-28","1.898333"
"600397","2002-07-02","1.023372"
"600398","2000-12-28","1.106212"
"600399","2000-12-29","0.305455"
"600400","2001-01-08","1.378378"
"600401","2003-09-24","0.523750"
"600403","2003-10-09","0.868066"
"600405","2004-04-01","1.443908"
"600406","2003-10-16","0.502406"
"600408","2003-02-12","0.939096"
"600409","2003-06-18","0.405000"
"600410","2004-04-27","0.331389"
"600415","2002-05-09","13.562500"
"600416","2002-07-18","1.350000"
"600418","2001-08-24","0.328283"
"600419","2001-06-28","4.137931"
"600420","2004-06-16","0.684406"
"600421","2004-06-07","1.137097"
"600422","2000-12-06","1.793542"
"600423","2003-07-17","0.274425"
"600425","2003-07-24","0.874419"
"600426","2002-06-20","0.664013"
"600428","2002-04-18","0.650880"
"600429","2003-09-15","1.807692"
"600432","2003-09-05","1.182403"
"600433","2003-06-19","1.336957"
"600435","2003-07-04","0.365625"
"600436","2003-06-16","0.869006"
"600438","2004-03-02","0.628000"
"600439","2003-07-10","0.479808"
"600444","2004-02-19","2.697813"
"600446","2003-12-24","0.230359"
"600448","2001-09-03","0.695946"
"600449","2003-08-29","0.170149"
"600452","2004-03-03","1.539877"
"600455","2004-03-29","1.501211"
"600456","2002-04-12","2.407407"
"600458","2002-12-19","1.328788"
"600459","2003-05-16","1.175000"
"600460","2003-03-11","0.825000"
"600461","2004-06-01","0.892727"
"600462","2003-09-03","0.583700"
"600463","2004-03-18","1.248333"
"600466","2001-02-12","0.892683"
"600467","2004-04-05","0.817143"
"600468","2001-06-15","3.401515"
"600469","2003-10-21","0.718605"
"600470","2004-03-05","1.057143"
"600472","2005-05-09","0.114286"
"600475","2003-07-21","0.825203"
"600476","2003-12-10","1.314672"
"600477","2003-11-10","0.338968"
"600478","2003-09-18","0.943205"
"600479","2004-03-12","0.560087"
"600480","2003-08-15","1.000000"
"600481","2003-04-22","0.464088"
"600482","2004-07-14","0.118881"
"600483","2004-05-31","0.318182"
"600485","2003-08-07","0.871694"
"600486","2002-04-25","1.570370"
"600487","2003-08-22","0.164286"
"600488","2001-06-18","2.288889"
"600489","2003-08-14","1.177778"
"600490","2003-06-26","1.104286"
"600491","2004-05-24","0.170375"
"600493","2004-04-21","0.476190"
"600495","2004-05-26","0.372457"
"600496","2002-06-05","2.221607"
"600497","2004-04-20","1.622378"
"600498","2001-08-23","0.289524"
"600499","2002-10-10","0.655634"
"600500","2000-03-01","0.413750"
"600501","2001-06-15","2.585000"
"600502","2003-04-15","1.058099"
"600503","2002-07-09","1.600230"
"600505","2002-05-30","1.811927"
"600506","2001-12-26","1.550607"
"600507","2003-09-30","0.327692"
"600508","2001-08-29","0.400000"
"600509","2002-02-28","1.071429"
"600510","2002-06-18","0.285024"
"600511","2002-11-27","1.310000"
"600512","2002-12-26","1.074000"
"600513","2003-03-19","1.355330"
"600515","2002-08-06","1.843478"
"600516","2002-08-30","0.922442"
"600517","2003-10-10","1.020635"
"600518","2001-03-19","1.897375"
"600519","2001-08-27","0.132526"
"600520","2002-01-08","3.038235"
"600521","2003-03-04","0.418650"
"600522","2002-10-24","1.238889"
"600523","2001-12-27","1.006085"
"600525","2002-12-02","1.757895"
"600526","2002-07-22","1.562500"
"600527","2003-11-27","0.706522"
"600528","2001-05-28","0.766316"
"600529","2002-06-03","0.655172"
"600530","2001-07-02","1.273057"
"600531","2002-07-30","1.014986"
"600532","2002-10-31","1.023962"
"600533","2002-03-28","1.768675"
"600535","2002-08-23","0.535374"
"600536","2002-05-17","1.749550"
"600537","2003-01-23","1.166667"
"600538","2003-01-14","1.127055"
"600539","2001-08-24","0.787966"
"600540","2004-01-07","0.401799"
"600543","2004-03-24","0.887324"
"600545","2003-12-03","0.442953"
"600546","2003-07-31","0.213130"
"600547","2003-08-28","1.240586"
"600548","2001-12-25","0.822404"
"600549","2002-11-07","0.752586"
"600550","2001-02-28","0.818681"
"600551","2002-09-05","4.282500"
"600552","2002-11-08","1.389286"
"600553","2002-08-22","1.193717"
"600555","2001-03-28","0.268293"
"600556","2001-08-07","1.394792"
"600557","2002-09-18","1.410000"
"600558","2001-02-27","1.233333"
"600559","2002-10-29","1.809633"
"600560","2002-09-19","1.323333"
"600561","2002-07-16","2.464435"
"600562","2003-01-28","1.150000"
"600563","2002-12-10","0.687811"
"600565","2002-07-23","0.710759"
"600566","2001-08-22","1.692308"
"600567","2001-12-18","2.643791"
"600568","2001-05-18","2.701031"
"600569","2001-08-20","0.007353"
"600570","2003-12-16","0.284610"
"600571","2002-11-01","0.831291"
"600572","2004-04-12","0.772121"
"600573","2003-02-26","0.557796"
"600575","2003-03-28","0.696328"
"600576","2003-02-20","0.810510"
"600577","2002-09-11","1.168687"
"600578","2002-05-10","1.374000"
"600579","2002-08-09","1.538000"
"600580","2002-06-06","1.109903"
"600581","2002-08-16","0.298103"
"600582","2002-05-15","1.238782"
"600583","2002-02-05","0.620833"
"600584","2003-06-03","0.910987"
"600585","2002-02-07","0.578049"
"600586","2002-08-15","0.860125"
"600587","2002-09-27","1.396739"
"600588","2001-05-18","1.508179"
"600589","2001-06-12","2.379798"
"600590","2002-07-03","3.260504"
"600591","2002-10-11","0.277674"
"600592","2002-08-05","1.218333"
"600593","2002-07-11","1.723735"
"600594","2004-03-23","0.852083"
"600595","2002-06-26","0.895181"
"600596","2001-09-06","1.465753"
"600597","2002-08-28","0.967692"
"600598","2002-03-29","0.418216"
"600599","2001-08-28","1.709000"
"600600","1993-08-27","1.194357"
"600601","1990-12-19","2.706000"
"600602","1990-12-19","2.764706"
"600603","1992-01-13","7.640000"
"600604","1992-03-27","0.000000"
"600605","1992-03-27","0.000000"
"600606","1992-03-27","0.008571"
"600607","1992-03-27","0.006977"
"600608","1992-03-27","0.007143"
"600609","1992-07-24","15.450000"
"600610","1992-08-05","2.894737"
"600611","1992-08-07","3.261224"
"600612","1992-08-14","2.800000"
"600613","1992-08-20","3.069444"
"600614","1992-08-28","3.614286"
"600615","1992-09-10","2.081818"
"600616","1992-09-29","2.171552"
"600617","1992-10-13","3.086022"
"600618","1992-11-13","0.007407"
"600619","1992-11-16","0.188542"
"600620","1992-11-17","0.470000"
"600621","1992-12-02","2.452381"
"600622","1992-12-03","2.622000"
"600623","1992-12-04","2.176471"
"600624","1993-01-05","-0.702692"
"600625","1993-01-06","-0.678261"
"600626","1993-01-07","-0.617000"
"600627","1993-01-18","-0.675000"
"600628","1993-01-19","-0.445455"
"600629","1993-02-09","-0.288636"
"600630","1993-02-09","-0.497895"
"600631","1993-02-19","-0.213483"
"600632","1993-02-19","-0.227371"
"600633","1993-03-04","-0.676678"
"600634","1993-03-04","-0.557750"
"600635","1993-03-04","-0.210000"
"600636","1993-03-16","-0.594706"
"600637","1993-03-16","-0.733333"
"600638","1993-03-26","-0.509868"
"600639","1993-03-26","-0.516000"
"600640","1993-04-07","-0.119691"
"600641","1993-04-07","1.750000"
"600642","1993-04-16","-0.214286"
"600643","1993-04-26","-0.353714"
"600644","1993-04-26","35.500000"
"600645","1993-05-04","-0.366200"
"600646","1993-05-04","-0.261111"
"600647","1993-05-04","-0.115854"
"600648","1993-05-04","0.339286"
"600649","1993-05-18","-0.410000"
"600650","1993-06-07","-0.378654"
"600651","1990-12-19","3.575714"
"600652","1990-12-19","2.860000"
"600653","1990-12-19","31.790000"
"600654","1990-12-19","296.982456"
"600655","1992-09-02","2.236250"
"600656","1990-12-19","1.600000"
"600657","1993-05-24","12.133333"
"600658","1993-05-24","10.000000"
"600659","1993-05-28","9.585185"
"600660","1993-06-10","25.700000"
"600661","1993-06-14","-0.539427"
"600662","1993-06-14","0.101754"
"600663","1993-06-28","-0.338214"
"600664","1993-06-29","-0.560400"
"600665","1993-07-09","-0.642857"
"600666","1993-07-12","13.600000"
"600667","1993-07-28","1.347222"
"600668","1993-07-28","12.100000"
"600669","1993-08-06","11.020000"
"600670","1993-08-09","16.630000"
"600671","1993-08-23","13.360000"
"600672","1993-09-17","7.280000"
"600673","1993-09-17","2.381579"
"600674","1993-09-24","9.350000"
"600675","1993-09-24","2.124615"
"600676","1993-09-28","2.375000"
"600677","1993-09-28","7.120000"
"600678","1993-10-08","24.100000"
"600679","1993-10-08","1.516667"
"600680","1993-10-18","2.210000"
"600681","1993-10-18","1.115000"
"600682","1993-10-18","1.083333"
"600683","1993-10-25","0.784615"
"600684","1993-10-28","1.374101"
"600685","1993-10-28","0.279159"
"600686","1993-11-08","4.716667"
"600687","1993-11-08","5.687500"
"600688","1993-11-08","0.920000"
"600689","1993-11-08","1.992500"
"600690","1993-11-19","0.733062"
"600691","1993-11-19","2.200000"
"600692","1993-11-19","3.160714"
"600693","1993-11-22","3.800000"
"600694","1993-11-22","1.287097"
"600695","1993-11-22","2.402500"
"600696","1993-12-06","2.071667"
"600697","1993-12-06","1.609524"
"600698","1993-12-06","1.432635"
"600699","1993-12-06","1.790625"
"600700","1996-04-30","5.660000"
"600701","1996-05-28","0.751111"
"600702","1996-05-24","0.315934"
"600703","1996-05-28","0.209763"
"600704","1996-06-06","0.766975"
"600705","1996-05-16","4.600000"
"600706","1996-05-16","8.200000"
"600707","1996-05-20","3.993333"
"600708","1996-06-06","1.908621"
"600709","1996-06-18","0.065632"
"600710","1996-07-01","0.430131"
"600711","1996-05-31","5.541176"
"600712","1996-06-26","0.135484"
"600713","1996-07-01","0.180602"
"600714","1996-06-06","1.039175"
"600715","1996-07-01","0.794466"
"600716","1996-07-02","0.215152"
"600717","1996-06-14","5.428571"
"600718","1996-06-18","1.020057"
"600719","1996-07-16","1.025899"
"600720","1996-07-16","0.575000"
"600721","1996-06-26","1.138095"
"600722","1996-06-26","0.819172"
"600723","1996-07-16","0.354412"
"600724","1996-07-16","0.537931"
"600725","1996-07-02","0.736082"
"600726","1996-07-01","0.782313"
"600727","1996-07-02","1.149682"
"600728","1996-07-16","1.126966"
"600729","1996-07-02","4.986667"
"600730","1996-07-26","2.162500"
"600731","1996-08-02","0.852459"
"600732","1996-08-16","1.258687"
"600733","1996-08-16","0.996190"
"600734","1996-08-08","0.776871"
"600735","1996-07-26","9.700000"
"600736","1996-08-15","1.301887"
"600737","1996-07-31","0.801038"
"600738","1996-08-02","1.762763"
"600739","1996-08-19","0.570048"
"600740","1996-08-08","0.675000"
"600741","1996-08-26","0.667241"
"600742","1996-08-26","0.638142"
"600743","1996-09-09","1.669903"
"600744","1996-09-05","1.107407"
"600745","1996-08-28","9.050000"
"600746","1996-09-18","1.077586"
"600747","1996-09-16","1.306557"
"600748","1996-09-25","1.107407"
"600749","1996-10-15","2.025000"
"600750","1996-09-23","0.472059"
"600751","1996-09-09","8.786667"
"600752","1996-09-25","0.890374"
"600753","1996-09-27","0.988417"
"600754","1996-10-11","1.404082"
"600755","1996-10-03","1.097378"
"600756","1996-09-23","1.133929"
"600757","1996-10-03","1.105263"
"600758","1996-10-29","0.847877"
"600759","1996-10-08","15.400000"
"600760","1996-10-11","0.943199"
"600761","1996-10-09","0.980769"
"600762","1996-10-25","5.175000"
"600763","1996-10-30","1.892157"
"600764","1996-11-04","0.889968"
"600765","1996-11-06","0.965517"
"600766","1996-10-28","9.280000"
"600767","1996-11-15","1.012308"
"600768","1996-11-11","1.142308"
"600769","1996-11-01","1.380952"
"600770","1996-11-20","0.944162"
"600771","1996-11-05","1.166667"
"600772","1996-11-04","1.470930"
"600773","1996-11-08","1.779851"
"600774","1996-11-08","4.839286"
"600775","1996-11-18","1.498039"
"600776","1996-11-26","0.943519"
"600777","1996-11-21","13.120000"
"600778","1996-12-03","2.069048"
"600779","1996-12-06","2.277311"
"600780","1996-12-05","2.277311"
"600781","1996-12-18","1.302041"
"600782","1996-12-25","0.923077"
"600783","1996-12-25","8.780000"
"600784","1996-12-25","1.454407"
"600785","1997-01-08","1.370370"
"600786","1996-12-27","10.700000"
"600787","1997-01-21","1.665854"
"600788","1996-12-30","1.753425"
"600789","1997-02-26","1.020635"
"600790","1997-02-28","1.160767"
"600791","1997-01-30","1.470149"
"600792","1997-01-23","1.522917"
"600793","1997-02-20","13.180000"
"600794","1997-03-06","2.560000"
"600795","1997-03-18","18.271429"
"600796","1997-04-08","3.171540"
"600797","1997-04-18","1.297386"
"600798","1997-04-23","1.922481"
"600799","1997-04-16","1.468571"
"600800","1993-12-06","2.832258"
"600801","1994-01-03","1.526316"
"600802","1994-01-03","2.500000"
"600803","1994-01-03","0.600000"
"600804","1994-01-03","5.730000"
"600805","1994-01-03","1.351515"
"600806","1994-01-03","0.241535"
"600807","1994-01-03","0.890000"
"600808","1994-01-06","0.139130"
"600809","1994-01-06","0.985714"
"600810","1994-01-06","0.286325"
"600811","1994-01-06","0.476831"
"600812","1994-01-14","0.380000"
"600813","1994-01-14","0.375000"
"600814","1994-01-14","1.288732"
"600815","1994-01-28","1.690000"
"600816","1994-01-28","5.033333"
"600817","1994-01-28","-0.349388"
"600818","1994-01-28","0.872727"
"600819","1994-01-28","1.161765"
"600820","1994-01-28","2.052941"
"600821","1994-01-28","3.586667"
"600822","1994-02-04","2.786486"
"600823","1994-02-04","1.554000"
"600824","1994-02-04","1.471212"
"600825","1994-02-04","1.281481"
"600826","1994-02-04","1.445455"
"600827","1994-02-04","1.442308"
"600828","1994-02-24","0.546341"
"600829","1994-02-24","0.482692"
"600830","1994-02-24","0.546154"
"600831","1994-02-24","1.765000"
"600832","1994-02-24","3.215686"
"600833","1994-02-24","3.963415"
"600834","1994-02-24","-0.266667"
"600835","1994-02-24","0.829091"
"600836","1994-02-24","2.145000"
"600837","1994-02-24","2.040000"
"600838","1994-02-24","1.056000"
"600839","1994-03-11","18.690000"
"600840","1994-03-11","4.120000"
"600841","1994-03-11","1.778846"
"600842","1994-03-11","2.696000"
"600843","1994-03-11","1.377586"
"600844","1994-03-11","1.584483"
"600845","1994-03-11","2.600000"
"600846","1994-03-11","3.531667"
"600847","1994-03-24","2.497500"
"600848","1994-03-24","4.214286"
"600849","1994-03-24","3.108889"
"600850","1994-03-24","6.613333"
"600851","1994-04-04","1.841429"
"600852","1994-04-04","2.276256"
"600853","1994-04-04","0.289796"
"600854","1994-04-25","0.406250"
"600855","1994-04-25","0.820000"
"600856","1994-04-25","0.062500"
"600857","1994-04-25","0.448276"
"600858","1994-05-06","7.580000"
"600859","1994-05-06","0.372500"
